SALES_ID,ORDER_ID,ORDER_DATE,CLOSE_DATE,CUSTOMER_ID,PRODUCT_ID,QUANTITY,UNIT_PRICE,DISCOUNT_AMT,TAX_AMT,TOTAL_AMOUNT,CURRENCY,SALES_CHANNEL,STATUS,RETURN_FLAG,SALES_REP_ID,DEPARTMENT_ID,DEPARTMENT_NAME,REGION_CODE,REGION_NAME,MARKET_AREA_CODE,MARKET_AREA_NAME,SOURCE_SYSTEM,BATCH_ID,INGEST_TS,RECORD_HASH,IS_DELETED
88,ORD-100088,2021-07-26,2021-08-02,CUST-8037,SKU-249,40.59,128.24,24.08,416.42,5597.6,GBP,Partner,Closed,false,100,SLS,Sales,APAC,Asia Pacific,LATAM-SOUTH,LATAM - South,CRM,CRMLOAD-5133,2025-09-24 04:58:31.000,zxqapSXQBzlp9KzH,False
89,ORD-100089,2023-10-06,2023-11-01,CUST-4638,SKU-720,15.4,428.5,43.03,527.91,9397.35,INR,Online,Closed,false,191,SLS,Sales,LATAM,Latin America,US-WEST,United States - West,CRM,CRMLOAD-3230,2025-09-24 04:58:31.000,EIHN0njUOcZf2hhm,False
90,ORD-100090,2022-07-13,2022-08-27,CUST-8638,SKU-873,4.86,819.28,36.82,318.54,4263.42,INR,Direct,Won,false,115,SLS,Sales,EMEA,"Europe, Middle East & Africa",APAC-NORTH,APAC - North,CRM,CRMLOAD-5166,2025-09-24 04:58:31.000,E5d4wHXkEac7nAh5,False
91,ORD-100091,2023-11-04,2023-12-24,CUST-6080,SKU-628,42.9,285.69,46.32,980.49,13190.27,EUR,Partner,Lost,false,200,SLS,Sales,NA,North America,US-EAST,United States - East,CRM,CRMLOAD-1319,2025-09-24 04:58:31.000,MnCc9tKXpwKE2Wzv,False
92,ORD-100092,2023-09-29,2023-10-09,CUST-2892,SKU-354,39.59,653.69,94.22,2070.37,27855.74,AUD,Online,Won,false,261,SLS,Sales,LATAM,Latin America,US-WEST,United States - West,CRM,CRMLOAD-1280,2025-09-24 04:58:31.000,wwb0Ah1VqzaFztfn,False
93,ORD-100092,2024-11-14,2024-12-08,CUST-4386,SKU-438,48.12,345.8,7.83,1331.19,17963.26,CAD,Online,CLOSED-INVALID,false,130,SLS,Sales,NA,North America,LATAM-SOUTH,LATAM - South,CRM,CRMLOAD-3050,2025-09-24 04:58:31.000,u9yC6PrDUyW3cKJC,False
94,ORD-100094,2025-05-17,2025-07-01,CUST-6389,SKU-661,32.15,241.04,22.03,619.95,8347.36,AUD,Partner,Closed,false,89,SLS,Sales,NA,North America,US-EAST,United States - East,CRM,CRMLOAD-7712,2025-09-24 04:58:31.000,VRVq3a6k0jFzqUje,False
95,ORD-100095,2025-02-01,2025-02-25,CUST-4282,SKU-296,29.57,31.3,11.43,74.04,1344.14,AUD,Online,Closed,false,270,SLS,Sales,EMEA,"Europe, Middle East & Africa",EU-WEST,Europe - West,CRM,CRMLOAD-8907,2025-09-24 04:58:31.000,I49Qho78JLXO4BuA,False
96,ORD-100096,2023-12-12,2024-01-03,CUST-8853,SKU-362,9.42,652.07,40.07,491.4,6593.83,INR,Partner,Closed,false,254,SLS,Sales,LATAM,Latin America,LATAM-SOUTH,LATAM - South,CRM,CRMLOAD-1046,2025-09-24 04:58:31.000,5dPmJpGgeBxKjwyh,False
97,ORD-100097,2023-11-06,2023-12-16,CUST-7640,SKU-884,16.47,883.6,43.03,1164.23,15674.09,USD,Online,Won,false,146,SLS,Sales,APAC,Asia Pacific,LATAM-SOUTH,LATAM - South,CRM,CRMLOAD-1203,2025-09-24 04:58:31.000,vOL4WPH3LQtgIn8n,False
98,ORD-100098,2022-11-14,2022-12-03,CUST-6079,SKU-208,10.39,584.63,32.23,485.94,6528.02,CAD,Direct,Won,false,30,SLS,Sales,LATAM,Latin America,EU-WEST,Europe - West,CRM,CRMLOAD-2831,2025-09-24 04:58:31.000,Girh2e3Tq6HcDhp2,False
99,ORD-100099,2024-05-14,2024-05-19,CUST-9152,SKU-845,12.4,442.44,37.68,438.9,5887.48,CAD,Online,Won,false,190,SLS,Sales,LATAM,Latin America,US-EAST,United States - East,CRM,CRMLOAD-5602,2025-09-24 04:58:31.000,CLz8pBkVtbNFfbh9,False
100,ORD-100100,2022-02-18,2022-03-08,CUST-3267,SKU-508,43.34,365.17,91.19,1266.12,17001.4,JPY,Direct,Won,false,8,SLS,Sales,EMEA,"Europe, Middle East & Africa",APAC-NORTH,APAC - North,CRM,CRMLOAD-2729,2025-09-24 04:58:31.000,N8DBakRZGcYXN9zr,False
101,ORD-100101,2025-03-05,2025-05-01,CUST-5374,SKU-290,12.2,801.38,62.49,782.15,10496.5,JPY,Direct,Closed,false,112,SLS,Sales,EMEA,"Europe, Middle East & Africa",LATAM-SOUTH,LATAM - South,CRM,CRMLOAD-9635,2025-09-24 04:58:31.000,fdU9RZm0x0osGnqT,False
102,ORD-100102,,2025-07-01,CUST-1314,SKU-589,33.07,362.55,46.91,959.16,12901.78,CAD,Online,Lost,false,282,SLS,Sales,NA,North America,EU-WEST,Europe - West,CRM,CRMLOAD-8310,2025-09-24 04:58:31.000,WlpKOrsLpFn3TuUj,False
103,ORD-100103,2024-03-12,2024-03-30,CUST-9531,SKU-529,4.24,619.76,61.14,210.22,2776.86,EUR,Online,Won,false,40,SLS,Sales,APAC,Asia Pacific,APAC-NORTH,APAC - North,CRM,CRMLOAD-8436,2025-09-24 04:58:31.000,hRlUR572idK4r7n2,False
104,ORD-100104,2021-09-08,2021-10-19,CUST-9538,SKU-214,19.04,385.71,71.12,587.51,7860.31,CAD,Direct,Closed,false,187,SLS,Sales,NA,North America,US-EAST,United States - East,CRM,CRMLOAD-4267,2025-09-24 04:58:31.000,5OOvXi2ECQH9hdKo,False
105,ORD-100105,2022-04-11,2022-06-07,CUST-3209,SKU-544,49.91,537.53,29.3,2146.25,28945.07,GBP,Online,Lost,false,130,SLS,Sales,NA,North America,LATAM-SOUTH,LATAM - South,CRM,CRMLOAD-3774,2025-09-24 04:58:31.000,Twg83f1I9BBaJo2n,False
106,ORD-100106,2025-12-14,2026-01-04,CUST-5307,SKU-784,7.52,616.85,73.94,371.1,4935.87,JPY,Online,Won,false,164,SLS,Sales,LATAM,Latin America,US-EAST,United States - East,CRM,CRMLOAD-4847,2025-09-24 04:58:31.000,QbcZSoWXuPDdYmNk,False
107,ORD-100107,2022-02-23,2022-03-31,CUST-2211,SKU-581,7.47,326.69,97.07,195.23,2538.53,GBP,Partner,Won,false,61,SLS,Sales,EMEA,"Europe, Middle East & Africa",APAC-NORTH,APAC - North,CRM,CRMLOAD-2435,2025-09-24 04:58:31.000,hTCF2BNEANKt1Pam,False
108,ORD-100108,2022-07-01,2022-08-17,CUST-3974,SKU-261,5.82,975.52,58.41,454.2,6073.32,JPY,Direct,Won,false,165,SLS,Sales,EMEA,"Europe, Middle East & Africa",US-WEST,United States - West,CRM,CRMLOAD-1244,2025-09-24 04:58:31.000,Cd9iOoQYPuY8Iu6f,False
109,ORD-100109,2024-07-17,2024-07-22,CUST-9383,SKU-648,12.41,918.7,15.37,912.09,12297.79,GBP,Partner,Lost,false,173,SLS,Sales,LATAM,Latin America,EU-NORTH,Europe - North,CRM,CRMLOAD-6448,2025-09-24 04:58:31.000,He67pXT44zwVMfIW,False
110,ORD-100110,2023-02-12,2023-03-03,CUST-9516,SKU-425,26.04,504.23,11.57,1050.41,14168.99,AUD,Partner,Lost,false,288,SLS,Sales,LATAM,Latin America,APAC-NORTH,APAC - North,CRM,CRMLOAD-8242,2025-09-24 04:58:31.000,tG6cd09UnUTZajnQ,False
111,ORD-100111,2022-10-15,2022-11-15,CUST-9179,SKU-163,2.83,177.14,99.39,40.1,442.02,USD,Online,Lost,false,256,SLS,Sales,APAC,Asia Pacific,US-WEST,United States - West,CRM,CRMLOAD-7992,2025-09-24 04:58:31.000,EuAb6OF5SjpdNJvI,False
112,ORD-100112,2022-10-15,2022-11-04,CUST-7191,SKU-303,27.55,410.51,51.42,904.76,12162.89,EUR,Partner,Lost,false,54,SLS,Sales,APAC,Asia Pacific,LATAM-SOUTH,LATAM - South,CRM,CRMLOAD-3010,2025-09-24 04:58:31.000,1vtzXAPF5YA0d6zF,False
113,ORD-100113,2021-02-09,2021-02-20,CUST-5811,SKU-252,35.25,550.53,88.24,1552.49,20870.43,INR,Partner,Closed,false,56,SLS,Sales,APAC,Asia Pacific,EU-WEST,Europe - West,CRM,CRMLOAD-1881,2025-09-24 04:58:31.000,DiWACaEwYYT1EYqC,False
114,ORD-100114,2021-04-22,2021-05-17,CUST-2922,SKU-839,36.3,480.82,21.74,1396.3,18828.33,INR,Online,Won,false,90,SLS,Sales,NA,North America,US-WEST,United States - West,CRM,CRMLOAD-3750,2025-09-24 04:58:31.000,gn3HfwvSvxp4ElWL,False
115,ORD-100115,2021-10-27,2021-12-19,CUST-3758,SKU-256,26.09,559.45,71.45,1167.68,15692.28,GBP,Partner,Closed,false,272,SLS,Sales,EMEA,"Europe, Middle East & Africa",US-EAST,United States - East,CRM,CRMLOAD-6354,2025-09-24 04:58:31.000,YWfoUYM5AoDsxWuS,False
116,ORD-100116,2024-04-29,2024-05-22,CUST-1635,SKU-668,-3.46,519.28,86.71,85.58,1068.59,JPY,Online,Won,false,59,SLS,Sales,NA,North America,EU-WEST,Europe - West,CRM,CRMLOAD-7967,2025-09-24 04:58:31.000,HCZEqy7oFAbZ6gvn,False
117,ORD-100117,2024-02-05,2024-04-04,CUST-9767,SKU-421,38.57,652.23,95.25,2012.52,27073.78,JPY,Partner,Won,false,77,SLS,Sales,NA,North America,APAC-SOUTH,APAC - South,CRM,CRMLOAD-8685,2025-09-24 04:58:31.000,7BmHAY5MfHhHYPCj,False
118,ORD-100118,2024-05-17,2024-07-11,CUST-7198,SKU-734,29.71,281.47,34.85,669,8996.62,INR,Online,Closed,false,298,SLS,Sales,APAC,Asia Pacific,US-EAST,United States - East,CRM,CRMLOAD-5505,2025-09-24 04:58:31.000,SctqbNs6hN4CsDx5,False
119,ORD-100119,2024-04-29,2024-05-07,CUST-5021,SKU-208,27.76,224.6,48.41,498.79,6685.28,JPY,Direct,Lost,false,229,SLS,Sales,LATAM,Latin America,APAC-NORTH,APAC - North,CRM,CRMLOAD-5855,2025-09-24 04:58:31.000,9WAKcUeoMUwBPpME,False
120,ORD-100120,2021-06-20,2021-08-06,CUST-8608,SKU-882,36.61,779.85,51.99,2284.02,30782.34,AUD,Partner,Open,false,150,SLS,Sales,APAC,Asia Pacific,US-WEST,United States - West,CRM,CRMLOAD-9596,2025-09-24 04:58:31.000,ttdo2IVyUvFwTcUn,False
121,ORD-100121,2024-12-11,2025-01-19,CUST-2126,SKU-845,10.38,913.48,24.55,758.55,10215.92,AUD,Direct,Closed,false,269,SLS,Sales,EMEA,"Europe, Middle East & Africa",APAC-NORTH,APAC - North,CRM,CRMLOAD-2766,2025-09-24 04:58:31.000,idbbT4ajcztlYgNi,False
122,ORD-100122,2024-09-01,2024-09-04,CUST-9997,SKU-801,7.34,212.03,98.9,124.5,1581.9,GBP,Direct,Returned,true,11,SLS,Sales,LATAM,Latin America,US-EAST,United States - East,CRM,CRMLOAD-2905,2025-09-24 04:58:31.000,WTA8y3s0uTRbKEkR,False
123,ORD-100123,2023-07-27,2023-08-25,CUST-2147,SKU-389,24.24,982.72,70.67,1905.69,25656.15,JPY,Direct,Lost,false,89,SLS,Sales,NA,North America,US-EAST,United States - East,CRM,CRMLOAD-5663,2025-09-24 04:58:31.000,gdVFlFmJ44oKAgzZ,False
124,ORD-100124,2024-02-09,2024-04-08,CUST-8656,SKU-480,10.21,225.14,58.5,183.89,2424.07,INR,Partner,Lost,false,259,SLS,Sales,APAC,Asia Pacific,US-WEST,United States - West,CRM,CRMLOAD-1994,2025-09-24 04:58:31.000,n5mENB5lM68NtgDm,False
125,ORD-100125,2025-09-09,2025-10-06,CUST-5942,SKU-284,38.98,61.64,66.36,192.22,2528.59,CAD,Partner,Closed,false,30,SLS,Sales,LATAM,Latin America,EU-WEST,Europe - West,CRM,CRMLOAD-4550,2025-09-24 04:58:31.000,MQCOAKcz8JvM8CzY,False
126,ORD-100125,2025-10-09,2025-10-20,CUST-7541,SKU-597,12.08,674.04,29.88,651.39,8763.91,GBP,Online,Lost,false,269,SLS,Sales,EMEA,"Europe, Middle East & Africa",APAC-NORTH,APAC - North,CRM,CRMLOAD-6901,2025-09-24 04:58:31.000,1izc13EC8xsi4XGT,False
127,ORD-100127,2025-09-08,2025-09-09,CUST-5404,SKU-759,33.77,125.17,64.86,338.16,4500.29,AUD,Online,Open,false,219,SLS,Sales,NA,North America,US-WEST,United States - West,CRM,CRMLOAD-9774,2025-09-24 04:58:31.000,lnQ9hPFcksQixMU9,False
128,ORD-100128,2025-09-13,2025-10-14,CUST-6025,SKU-343,10.37,567.04,60.61,470.42,6290.01,CAD,Online,Closed,false,197,SLS,Sales,APAC,Asia Pacific,EU-WEST,Europe - West,CRM,CRMLOAD-1656,2025-09-24 04:58:31.000,QO7pJZOaFYmy8CHL,False
129,ORD-100129,2025-10-07,2025-10-07,CUST-1848,SKU-259,23.33,899.55,70.5,1678.92,22594.92,INR,Online,Closed,false,154,SLS,Sales,EMEA,"Europe, Middle East & Africa",US-EAST,United States - East,CRM,CRMLOAD-8950,2025-09-24 04:58:31.000,gDkFi5JZLhzcajo9,False
130,ORD-100130,2023-11-15,2024-01-08,CUST-5934,SKU-277,9.98,781.02,9.65,623.57,8408.5,GBP,Partner,Lost,false,124,SLS,Sales,NA,North America,US-WEST,United States - West,CRM,CRMLOAD-9004,2025-09-24 04:58:31.000,3lwXQtynRpS3fTP4,False
131,ORD-100131,,2023-07-07,CUST-1418,SKU-699,35.95,723.88,55.51,2081.88,28049.86,GBP,Online,Won,false,232,SLS,Sales,EMEA,"Europe, Middle East & Africa",US-EAST,United States - East,CRM,CRMLOAD-1131,2025-09-24 04:58:31.000,XNDy72d3adlIrxOM,False
132,ORD-100132,2023-04-09,2023-05-05,CUST-3955,SKU-393,43.62,549.97,19.44,1919.18,25889.43,AUD,Partner,Open,false,178,SLS,Sales,EMEA,"Europe, Middle East & Africa",LATAM-SOUTH,LATAM - South,CRM,CRMLOAD-1896,2025-09-24 04:58:31.000,bQxYPBOQumOJckAf,False
133,ORD-100133,2023-12-11,2024-01-26,CUST-3726,SKU-338,20.37,-23.03,75.07,502.98,6715.11,JPY,Partner,Won,false,112,SLS,Sales,EMEA,"Europe, Middle East & Africa",LATAM-SOUTH,LATAM - South,CRM,CRMLOAD-4619,2025-09-24 04:58:31.000,ZJoyo8yYtt2OM83D,False
134,ORD-100134,2023-02-05,2023-03-27,CUST-7558,SKU-340,10.32,435.47,98.55,359.52,4755.02,USD,Online,Lost,false,29,SLS,Sales,??,Asia Pacific,US-EAST,United States - East,CRM,CRMLOAD-3302,2025-09-24 04:58:31.000,dCk5V6xNbOKSwEih,False
135,ORD-100135,2022-01-12,2022-02-22,CUST-1557,SKU-576,29.28,641.36,21.24,1502.32,20260.1,USD,Partner,Closed,false,93,SLS,Sales,APAC,Asia Pacific,EU-NORTH,Europe - North,CRM,CRMLOAD-6045,2025-09-24 04:58:31.000,doyQM1HekUktd6TK,False
136,ORD-100136,2024-11-16,2024-11-17,CUST-7153,SKU-816,3.67,266.22,58.52,78.16,996.67,USD,Partner,Closed,false,264,SLS,Sales,APAC,Asia Pacific,APAC-SOUTH,APAC - South,CRM,CRMLOAD-3736,2025-09-24 04:58:31.000,7fNcuHnahXEDYkzt,False
137,ORD-100137,2025-02-27,2025-04-19,CUST-4078,SKU-216,5.5,621.6,88.34,273.5,3603.96,AUD,Partner,Won,false,177,SLS,Sales,EMEA,"Europe, Middle East & Africa",EU-WEST,Europe - West,CRM,CRMLOAD-8857,2025-09-24 04:58:31.000,WLQRNZGFSQ9chCKH,False
138,ORD-100138,2022-10-13,2022-11-04,CUST-9650,SKU-392,36.27,107.08,85.08,310.7,4109.41,USD,Direct,Won,false,99,SLS,Sales,APAC,Asia Pacific,EU-NORTH,Europe - North,CRM,CRMLOAD-9044,2025-09-24 04:58:31.000,ROtvaXxsmEjuglGu,False
139,ORD-100139,2021-08-08,2021-09-11,CUST-8226,SKU-596,43.72,77.29,41.28,270.33,3608.17,GBP,Partner,Closed,false,152,SLS,Sales,LATAM,Latin America,US-WEST,United States - West,CRM,CRMLOAD-3763,2025-09-24 04:58:31.000,qx3NBnW5o0xDbpom,False
140,ORD-100140,2025-08-19,2025-09-27,CUST-8375,SKU-627,47.6,331.4,80.21,1261.97,16956.4,GBP,Partner,Closed,false,100,SLS,Sales,APAC,Asia Pacific,LATAM-SOUTH,LATAM - South,CRM,CRMLOAD-5313,2025-09-24 04:58:31.000,KXGESDJsjn8KblKF,False
141,ORD-100141,,2023-01-31,CUST-3556,SKU-744,21.52,823.64,17.97,1417.98,19124.74,JPY,Online,Closed,false,196,SLS,Sales,APAC,Asia Pacific,EU-WEST,Europe - West,CRM,CRMLOAD-5361,2025-09-24 04:58:31.000,YuXL7uM1VRjjtOcO,False
142,ORD-100142,2021-09-03,2021-09-14,CUST-2402,SKU-202,10.48,291.03,54.85,244,3239.14,JPY,Direct,Lost,false,204,SLS,Sales,APAC,Asia Pacific,LATAM-SOUTH,LATAM - South,CRM,CRMLOAD-4027,2025-09-24 04:58:31.000,K4SiwnBr13l97x26,False
143,ORD-100143,2025-02-13,2025-03-04,CUST-3559,SKU-576,18.79,635.83,76.68,955.78,12826.35,GBP,Direct,Closed,false,3,SLS,Sales,APAC,Asia Pacific,APAC-SOUTH,APAC - South,CRM,CRMLOAD-2502,2025-09-24 04:58:31.000,tRASrfPpmCE3RBBL,False
144,ORD-100144,2021-09-23,2021-11-21,CUST-8952,SKU-328,15.61,610.73,93.95,762.68,10202.23,CAD,Direct,Won,false,294,SLS,Sales,APAC,Asia Pacific,APAC-NORTH,APAC - North,CRM,CRMLOAD-3724,2025-09-24 04:58:31.000,wcVnZSWJpcKaGViB,False
145,ORD-100145,2024-01-14,2024-03-14,CUST-1177,SKU-214,8.39,216.58,61.05,145.37,1901.43,EUR,Partner,Lost,false,114,SLS,Sales,APAC,Asia Pacific,EU-NORTH,Europe - North,CRM,CRMLOAD-2053,2025-09-24 04:58:31.000,JzbpOb7rv6iiDttK,False
146,ORD-100146,2023-02-04,2023-03-02,CUST-5090,SKU-156,46.53,150.9,32.41,561.71,7550.68,CAD,Direct,Closed,false,299,SLS,Sales,NA,North America,APAC-SOUTH,APAC - South,CRM,CRMLOAD-4715,2025-09-24 04:58:31.000,hGjscer7PoP4OvYW,False
147,ORD-100147,2022-10-19,2022-11-17,CUST-6847,SKU-449,3.32,245.57,39.41,65.22,841.1,JPY,Partner,Won,false,102,SLS,Sales,LATAM,Asia Pacific,EU-NORTH,Europe - North,CRM,CRMLOAD-6691,2025-09-24 04:58:31.000,iCffPAm6sHEl9V3s,False
148,ORD-100148,2022-01-18,2022-03-17,CUST-5165,SKU-575,14.87,581.79,29.57,692.1,9313.75,EUR,Direct,Open,false,26,SLS,Sales,NA,North America,EU-NORTH,Europe - North,CRM,CRMLOAD-6817,2025-09-24 04:58:31.000,wehCwklHo6NWAeYM,False
149,ORD-100149,2025-04-12,2025-05-28,CUST-6702,SKU-163,34.23,771.16,44.97,2111.74,28463.58,JPY,Partner,Closed,false,58,SLS,Sales,LATAM,Latin America,US-WEST,United States - West,CRM,CRMLOAD-1170,2025-09-24 04:58:31.000,kEzMKq2BWS8FKVoc,False
150,ORD-100150,2025-07-24,2025-07-27,CUST-7396,SKU-669,35.01,753.78,80.03,2111.19,28421,EUR,Online,Open,false,116,SLS,Sales,NA,North America,EU-NORTH,Europe - North,CRM,CRMLOAD-1931,2025-09-24 04:58:31.000,uAIopg1ItYAxUzbr,False
151,ORD-100151,2024-03-09,2024-04-12,CUST-5296,SKU-500,33.82,347.1,73.32,939.11,12604.71,GBP,Direct,Closed,false,208,SLS,Sales,LATAM,Latin America,EU-NORTH,Europe - North,CRM,CRMLOAD-7841,2025-09-24 04:58:31.000,wTu9scaHMrzzwlHP,False
152,ORD-100152,2021-02-25,2021-04-05,CUST-7863,SKU-695,44.18,273.22,47.52,965.67,12989.01,EUR,Online,Closed,false,208,SLS,Sales,LATAM,Latin America,EU-NORTH,Europe - North,CRM,CRMLOAD-7682,2025-09-24 04:58:31.000,mtmrUke2uzxRqfbD,False
153,ORD-100153,2025-07-12,2025-08-08,CUST-9639,SKU-591,33.82,315.71,12.95,854.18,11518.54,CAD,Direct,Lost,false,113,SLS,Sales,APAC,Asia Pacific,APAC-SOUTH,APAC - South,CRM,CRMLOAD-6560,2025-09-24 04:58:31.000,8BbCv4G7kxadScnA,False
154,ORD-100154,2021-11-17,2021-12-02,CUST-5966,SKU-818,34.7,155.65,36.74,432.08,5796.4,USD,Online,Closed,false,280,SLS,Sales,APAC,Asia Pacific,US-WEST,United States - West,CRM,CRMLOAD-3031,2025-09-24 04:58:31.000,vI8StGFmVhircomE,False
155,ORD-100155,2025-10-06,2025-12-02,CUST-3062,SKU-293,47.11,895.29,62.11,3374.17,45489.17,JPY,Direct,Closed,false,168,SLS,Sales,EMEA,"Europe, Middle East & Africa",LATAM-SOUTH,LATAM - South,CRM,CRMLOAD-8455,2025-09-24 04:58:31.000,Y5i3hhs3YzRyJ04k,False
156,ORD-100156,2024-12-05,2024-12-26,CUST-4687,SKU-646,19.63,790.46,13.93,1241.34,16744.14,INR,Direct,Won,false,22,SLS,Sales,LATAM,Latin America,US-EAST,United States - East,CRM,CRMLOAD-8321,2025-09-24 04:58:31.000,SOh2jOofA21rBiHw,False
157,ORD-100157,2025-05-13,2025-06-12,CUST-1666,SKU-559,20.49,557.41,77.2,913.71,12257.84,EUR,Direct,Closed,false,245,SLS,Sales,LATAM,Latin America,US-EAST,United States - East,CRM,CRMLOAD-4371,2025-09-24 04:58:31.000,AfSE93lvj6tKmc1Z,False
158,ORD-100158,2024-05-15,2024-05-22,CUST-7376,SKU-519,10.93,859.43,95.41,751.49,10049.65,CAD,Direct,Lost,false,31,SLS,Sales,NA,North America,EU-WEST,Europe - West,CRM,CRMLOAD-1683,2025-09-24 04:58:31.000,51zqCxSOh1TH07br,False
159,ORD-100159,2024-07-10,2024-08-12,CUST-1511,SKU-106,22.64,421.66,38.08,763.71,10272.01,CAD,Direct,Lost,false,113,SLS,Sales,APAC,Asia Pacific,APAC-SOUTH,APAC - South,CRM,CRMLOAD-4740,2025-09-24 04:58:31.000,tjV1H6omxBm5Uror,False
160,ORD-100160,2023-03-21,2023-03-28,CUST-8491,SKU-498,33.07,779.61,94.99,2062.54,27749.25,USD,Online,Closed,false,110,SLS,Sales,NA,North America,LATAM-SOUTH,LATAM - South,CRM,CRMLOAD-5694,2025-09-24 04:58:31.000,CxWN9q7E1NI1erEY,False
161,ORD-100161,2022-01-17,2022-02-23,CUST-6388,SKU-809,39.21,105.42,35.01,330.68,4429.19,INR,Partner,Won,false,268,SLS,Sales,LATAM,Latin America,LATAM-SOUTH,LATAM - South,CRM,CRMLOAD-4630,2025-09-24 04:58:31.000,xGy2slppYQpA37n6,False
162,ORD-100162,2021-04-30,2021-05-04,CUST-7772,SKU-259,49.93,333.35,95.44,1331.53,17880.26,USD,Partner,Lost,false,268,SLS,Sales,LATAM,Latin America,LATAM-SOUTH,LATAM - South,CRM,CRMLOAD-4882,2025-09-24 04:58:31.000,QIPo9MxRlkuTaoTd,False
163,ORD-100163,2025-07-18,2025-08-04,CUST-2437,SKU-751,39.84,19.63,22.56,62.56,822.06,JPY,Partner,Closed,false,277,SLS,Sales,APAC,Asia Pacific,US-EAST,United States - East,CRM,CRMLOAD-5257,2025-09-24 04:58:31.000,kQa3YF7IHc8LSg9g,False
164,ORD-100164,2023-05-08,2023-06-03,CUST-6650,SKU-969,10.78,981.01,46.12,846.02,11375.19,INR,Partner,Closed,false,125,SLS,Sales,APAC,Asia Pacific,EU-NORTH,Europe - North,CRM,CRMLOAD-4502,2025-09-24 04:58:31.000,sif2VT4ykfyVfBfn,False
165,ORD-100165,2024-02-08,2024-03-13,CUST-6385,SKU-135,32.85,942.69,32.04,2477.39,33412.72,EUR,Partner,Closed,false,97,SLS,Sales,APAC,Asia Pacific,US-WEST,United States - West,CRM,CRMLOAD-7100,2025-09-24 04:58:31.000,ahHC4EfjR8UovBAr,False
166,ORD-100166,2021-11-13,2021-11-14,CUST-9924,SKU-215,21.75,652.67,63.44,1135.65,15267.78,EUR,Partner,Closed,false,106,SLS,Sales,LATAM,Latin America,US-WEST,United States - West,CRM,CRMLOAD-9699,2025-09-24 04:58:31.000,auXGoDHmB5B9Sh4Q,False
167,ORD-100167,2023-06-27,2023-08-01,CUST-7206,SKU-739,10.25,664.29,19.03,544.72,7334.66,INR,Online,Lost,false,212,SLS,Sales,APAC,Asia Pacific,EU-WEST,Europe - West,CRM,CRMLOAD-5093,2025-09-24 04:58:31.000,FMOLrnL52EsKcEW7,False
168,ORD-100168,2021-07-06,2021-08-27,CUST-2243,SKU-489,10.82,489.21,60.88,423.46,5655.83,USD,Online,Closed,false,15,SLS,Sales,APAC,Asia Pacific,EU-NORTH,Europe - North,CRM,CRMLOAD-3765,2025-09-24 04:58:31.000,AleVFHQVyw4eWCHp,False
169,ORD-100169,2025-08-08,2025-08-27,CUST-6827,SKU-395,11.59,145.63,73.26,135.03,1749.62,USD,Direct,Lost,false,76,SLS,Sales,APAC,Asia Pacific,EU-WEST,Europe - West,CRM,CRMLOAD-6721,2025-09-24 04:58:31.000,bE0SF8stqLChE72M,False
170,ORD-100170,2025-11-02,2025-12-16,CUST-5881,SKU-107,24.83,505.65,69.6,1004.42,13490.11,EUR,Partner,Open,false,210,SLS,Sales,NA,North America,EU-NORTH,Europe - North,CRM,CRMLOAD-9148,2025-09-24 04:58:31.000,o9p8HswCv50Unwvu,False
171,ORD-100171,2024-09-15,2024-11-06,CUST-4894,SKU-889,15.96,63.08,9.04,80.54,1078.26,CAD,Online,--,false,43,SLS,Sales,EMEA,"Europe, Middle East & Africa",US-EAST,United States - East,CRM,CRMLOAD-4584,2025-09-24 04:58:31.000,cWxHepjV6pKZxAAs,False
172,ORD-100172,2023-01-16,2023-02-20,CUST-2488,SKU-470,41.91,141.75,63.25,475.26,6352.75,JPY,Online,Closed,false,240,SLS,Sales,LATAM,Latin America,EU-NORTH,Europe - North,CRM,CRMLOAD-1390,2025-09-24 04:58:31.000,qzDOv1ZUWTfTX4dr,False
173,ORD-100173,2024-10-01,2024-10-21,CUST-1217,SKU-912,18.88,518.98,26.86,783.87,10555.35,INR,Online,Closed,false,52,SLS,Sales,LATAM,Latin America,APAC-NORTH,APAC - North,CRM,CRMLOAD-8309,2025-09-24 04:58:31.000,zrptLSASJYTVbvhZ,False
174,ORD-100174,2021-12-02,2022-01-10,CUST-8190,SKU-977,46.27,355,15.23,1314.07,17724.69,JPY,Online,Lost,false,187,SLS,Sales,NA,North America,US-EAST,United States - East,CRM,CRMLOAD-9481,2025-09-24 04:58:31.000,F37cBhIZbbnXIEWA,False
175,ORD-100175,2023-08-19,2023-09-19,CUST-5225,SKU-538,16.29,537.51,3.96,700.48,11877.58,AUD,Partner,Lost,false,274,SLS,Sales,LATAM,Latin America,EU-NORTH,Europe - North,CRM,CRMLOAD-2992,2025-09-24 04:58:31.000,sGXSaF1iHJykQQvA,False
176,ORD-100176,2021-11-26,2022-01-08,CUST-5958,SKU-284,47.53,532.99,9.52,2026.64,27350.13,CAD,Direct,Lost,false,125,SLS,Sales,APAC,Asia Pacific,EU-NORTH,Europe - North,CRM,CRMLOAD-9187,2025-09-24 04:58:31.000,gHISX3b01HDruJr7,False
